title,url,raw_price,description,price,year,mileage,fuel,transmission,brand
https://www.sauto.cz/osobni/detail/bmw/x3/209258712,"BMW X3,
2,0 20d 135kW Xdrive Panorama",178 999 Kč,"2011, 244 099 km, Nafta, Automatická",178999.0,2011.0,244099.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/bmw/x3/209258712
https://www.sauto.cz/osobni/detail/toyota/yaris/209258328,"Toyota Yaris,
1,0 VVTi Edition 1.Maj Serv.kn",199 999 Kč,"2014, 42 843 km, Benzín, Manuální",199999.0,2014.0,42843.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/toyota/yaris/209258328
https://www.sauto.cz/osobni/detail/kia/cee-d/209258295,"Kia Cee´d,
1,5 T-GDI 118kW Aut. GT-Line",353 999 Kč,"2022, 146 638 km, Benzín, Automatická",353999.0,2022.0,146638.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/kia/cee-d/209258295
https://www.sauto.cz/osobni/detail/fiat/panda/209258283,"Fiat Panda,
1,0 Mild-Hybrid City Cross DPH",298 999 Kč,"2023, 17 094 km, Benzín, Manuální",298999.0,2023.0,17094.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/fiat/panda/209258283
https://www.sauto.cz/osobni/detail/skoda/superb/209254326,"Škoda Superb,
2,0 TSI 206kW 4x4 DSG L&K 1Maj",478 999 Kč,"2016, 139 398 km, Benzín, Automatická",478999.0,2016.0,139398.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/skoda/superb/209254326
https://www.sauto.cz/osobni/detail/audi/a5/209253759,"Audi A5,
2,0 TFSI 132kW Xenon 1.Maj",223 999 Kč,"2011, 115 700 km, Benzín, Manuální",223999.0,2011.0,115700.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/audi/a5/209253759
https://www.sauto.cz/osobni/detail/volvo/v60/209250555,"Volvo V60,
Cross Country 2,0 D4 Aut. AWD",434 999 Kč,"2019, 196 515 km, Nafta, Automatická",434999.0,2019.0,196515.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volvo/v60/209250555
https://www.sauto.cz/osobni/detail/toyota/proace-verso/209250492,"Toyota Proace Verso,
2,0 D-4D 130kW Shuttle 8-Míst",669 999 Kč,"2021, 82 208 km, Nafta, Automatická",669999.0,2021.0,82208.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/toyota/proace-verso/209250492
https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209245923,"Mercedes-Benz GLC,
2,1 220d 125kW AMG 4Matic CZ",444 999 Kč,"2015, 215 762 km, Nafta, Automatická",444999.0,2015.0,215762.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209245923
https://www.sauto.cz/osobni/detail/skoda/superb/209241624,"Škoda Superb,
2,0 TSI 206kW DSG 4x4 L&K",249 999 Kč,"2015, 341 627 km, Benzín, Automatická",249999.0,2015.0,341627.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/skoda/superb/209241624
https://www.sauto.cz/osobni/detail/subaru/xv/209241492,"Subaru XV,
2,0 e-Boxer 110kW CVT AWD CZ",589 999 Kč,"2022, 69 655 km, Benzín, Automatická",589999.0,2022.0,69655.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/subaru/xv/209241492
https://www.sauto.cz/osobni/detail/peugeot/partner/209241462,"Peugeot Partner,
1,6 HDI 68kW Tepee CZ 1.Maj.",149 999 Kč,"2014, 177 968 km, Nafta, Manuální",149999.0,2014.0,177968.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/peugeot/partner/209241462
https://www.sauto.cz/osobni/detail/land-rover/range-rover-sport/209800191,"Land Rover Range Rover Sport,
D300 DYNAMIC HSE AWD Aut",3 019 000 Kč,"2026, 5 km, Nafta, Automatická",3019000.0,2026.0,5.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/land-rover/range-rover-sport/209800191
https://www.sauto.cz/osobni/detail/mazda/mx-5/209241363,"Mazda MX-5,
1,5 Skyactiv 96kW Challenge",384 999 Kč,"2017, 70 582 km, Benzín, Manuální",384999.0,2017.0,70582.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/mazda/mx-5/209241363
https://www.sauto.cz/osobni/detail/bmw/x5/209241228,"BMW X5,
3,0 40d xDrive M Paket CZ DPH",529 999 Kč,"2014, 208 084 km, Nafta, Automatická",529999.0,2014.0,208084.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/bmw/x5/209241228
https://www.sauto.cz/osobni/detail/bmw/x1/209236884,"BMW X1,
2,0 20i 131kW Aut. xDrive CZ",644 999 Kč,"2022, 52 267 km, Benzín, Automatická",644999.0,2022.0,52267.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/bmw/x1/209236884
https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209232966,"Mercedes-Benz Třídy C,
2,1 250d 150kW 4Matic CZ DPH",398 999 Kč,"2017, 167 196 km, Nafta, Automatická",398999.0,2017.0,167196.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/tridy-c/209232966
https://www.sauto.cz/osobni/detail/ford/s-max/209232900,"Ford S-MAX,
2,0 TDCi 103kW Klima Navi CZ",88 999 Kč,"2015, 329 528 km, Nafta, Manuální",88999.0,2015.0,329528.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/s-max/209232900
https://www.sauto.cz/osobni/detail/fiat/panda/209231499,"Fiat Panda,
1,0 i Hybrid Cross Klima DPH",308 999 Kč,"2023, 10 320 km, Hybridní, Manuální",308999.0,2023.0,10320.0,Hybridní,Manuální,https://www.sauto.cz/osobni/detail/fiat/panda/209231499
https://www.sauto.cz/osobni/detail/dacia/duster/209231496,"Dacia Duster,
1,6 16V 77kW Serv.kn. Tažné",88 999 Kč,"2011, 176 566 km, Benzín, Manuální",88999.0,2011.0,176566.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/duster/209231496
https://www.sauto.cz/osobni/detail/skoda/karoq/209228259,"Škoda Karoq,
2,0 TDI DSG 4x4 Sportline LED",539 999 Kč,"2020, 147 863 km, Nafta, Automatická",539999.0,2020.0,147863.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/karoq/209228259
https://www.sauto.cz/osobni/detail/fiat/panda/209220891,"Fiat Panda,
0,9 Twinair 4x4 City Cross CZ",398 999 Kč,"2021, 17 141 km, Benzín, Manuální",398999.0,2021.0,17141.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/fiat/panda/209220891
https://www.sauto.cz/osobni/detail/fiat/500/209220885,"Fiat 500,
C 1,2 i 51kW Servisní Kniha",88 999 Kč,"2010, 216 818 km, Benzín, Manuální",88999.0,2010.0,216818.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/fiat/500/209220885
https://www.sauto.cz/osobni/detail/skoda/octavia/209210745,"Škoda Octavia,
1,0 TSI 81kW Sport Virtual",348 999 Kč,"2021, 174 507 km, Benzín, Manuální",348999.0,2021.0,174507.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/octavia/209210745
https://www.sauto.cz/osobni/detail/ford/transit-custom/209209137,"Ford Transit Custom,
L2 2,0 TDCi 96kW Navi 9-Míst",418 999 Kč,"2016, 136 900 km, Nafta, Manuální",418999.0,2016.0,136900.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/transit-custom/209209137
https://www.sauto.cz/osobni/detail/skoda/karoq/209206863,"Škoda Karoq,
2,0 TDI 4x4 110kW Style LED",404 999 Kč,"2018, 180 769 km, Nafta, Manuální",404999.0,2018.0,180769.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/skoda/karoq/209206863
https://www.sauto.cz/osobni/detail/citroen/jumper/209396607,"Citroën Jumper,
2.0JTD, 9-MÍST, 96kW",387 000 Kč,"2016, 127 500 km, Nafta, Manuální",387000.0,2016.0,127500.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/citroen/jumper/209396607
https://www.sauto.cz/osobni/detail/peugeot/2008/209349597,"Peugeot 2008,
1.2i ALLURE/1.MAJ./ SERV.KN.",199 000 Kč,"2016, 68 000 km, Benzín, Automatická",199000.0,2016.0,68000.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/peugeot/2008/209349597
https://www.sauto.cz/osobni/detail/volkswagen/multivan/209651985,"Volkswagen Multivan,
Edition 30",850 000 Kč,"2016, 188 000 km, Nafta, Automatická",850000.0,2016.0,188000.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/multivan/209651985
https://www.sauto.cz/osobni/detail/volkswagen/golf/209488317,"Volkswagen Golf,
2,0 TDI 110kW DSG Style DPH",368 999 Kč,"2021, 202 521 km, Nafta, Automatická",368999.0,2021.0,202521.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/golf/209488317
https://www.sauto.cz/osobni/detail/peugeot/5008/209488314,"Peugeot 5008,
1,2 PT 96kW GT-Line 7-Míst",374 999 Kč,"2019, 131 165 km, Benzín, Manuální",374999.0,2019.0,131165.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/peugeot/5008/209488314
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209488275,"Mercedes-Benz GLE,
3,0 450d 4Matic AMG Premium 7-",2 449 999 Kč,"2025, 7 108 km, Nafta, Automatická",2449999.0,2025.0,7108.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209488275
https://www.sauto.cz/osobni/detail/mercedes-benz/glb/209488266,"Mercedes-Benz GLB,
2,0 200d 4MATIC AMG Premium",1 168 999 Kč,"2025, 6 041 km, Nafta, Automatická",1168999.0,2025.0,6041.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/glb/209488266
https://www.sauto.cz/osobni/detail/land-rover/range-rover-sport/208645073,"Land Rover Range Rover Sport,
D350 AUTOBIOGRAPHY AWD Aut",3 499 000 Kč,"2026, 5 km, Nafta, Automatická",3499000.0,2026.0,5.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/land-rover/range-rover-sport/208645073
https://www.sauto.cz/osobni/detail/ford/ranger/209488179,"Ford Ranger,
2,0 TDCi 125kW 4x4 CZ 1Maj DPH",649 999 Kč,"2021, 71 373 km, Nafta, Manuální",649999.0,2021.0,71373.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/ranger/209488179
https://www.sauto.cz/osobni/detail/mercedes-benz/vito/209486685,"Mercedes-Benz Vito,
2,0 124CDi 4Matic Select Long",1 949 999 Kč,"2025, 6 038 km, Nafta, Automatická",1949999.0,2025.0,6038.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/vito/209486685
https://www.sauto.cz/osobni/detail/mazda/6/209486631,"Mazda 6,
2,0 i 114 Kw Aut.klima Kůže",159 999 Kč,"2010, 179 187 km, Benzín, Manuální",159999.0,2010.0,179187.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/mazda/6/209486631
https://www.sauto.cz/osobni/detail/kia/stonic/209481924,"Kia Stonic,
1,0 T-GDI Premium 1.Maj Serv.k",259 999 Kč,"2018, 117 408 km, Benzín, Manuální",259999.0,2018.0,117408.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/kia/stonic/209481924
https://www.sauto.cz/osobni/detail/volkswagen/caddy/209479695,"Volkswagen Caddy,
2,0 TDI 75kW Trendine Klima",339 999 Kč,"2019, 158 218 km, Nafta, Manuální",339999.0,2019.0,158218.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/caddy/209479695
https://www.sauto.cz/osobni/detail/peugeot/2008/209478621,"Peugeot 2008,
1,2 PT 74kW Active 1.Maj.",349 999 Kč,"2021, 53 073 km, Benzín, Manuální",349999.0,2021.0,53073.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/peugeot/2008/209478621
https://www.sauto.cz/osobni/detail/skoda/kamiq/209476455,"Škoda Kamiq,
1,5 TSI 110kW Monte Carlo Pano",418 999 Kč,"2020, 145 313 km, Benzín, Manuální",418999.0,2020.0,145313.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/kamiq/209476455
https://www.sauto.cz/osobni/detail/mercedes-benz/gls/209474625,"Mercedes-Benz GLS,
3,0 450d 4Matic AMG Premium+",2 798 999 Kč,"2025, 7 183 km, Nafta, Automatická",2798999.0,2025.0,7183.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gls/209474625
https://www.sauto.cz/osobni/detail/volkswagen/golf/209472588,"Volkswagen Golf,
2,0 TDI 110kW DSG 1.Maj. DPH",349 999 Kč,"2020, 133 900 km, Nafta, Automatická",349999.0,2020.0,133900.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/golf/209472588
https://www.sauto.cz/osobni/detail/mini/one/209471934,"Mini One,
1,5 i 75kW JCW Kůže 1.Maj.",329 999 Kč,"2018, 44 300 km, Benzín, Manuální",329999.0,2018.0,44300.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/mini/one/209471934
https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209470032,"Mercedes-Benz GLC,
2,0 220d 4Matic kupé AMG Premi",1 698 999 Kč,"2025, 6 021 km, Nafta, Automatická",1698999.0,2025.0,6021.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/glc/209470032
https://www.sauto.cz/osobni/detail/skoda/octavia/209467848,"Škoda Octavia,
2,0 TDI 110kW DSG Ambition LED",249 999 Kč,"2017, 241 967 km, Nafta, Automatická",249999.0,2017.0,241967.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/octavia/209467848
https://www.sauto.cz/osobni/detail/skoda/octavia/209460876,"Škoda Octavia,
2,0 TDI 110kW DSG Clever DPH",548 999 Kč,"2023, 111 203 km, Nafta, Automatická",548999.0,2023.0,111203.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/octavia/209460876
https://www.sauto.cz/osobni/detail/skoda/karoq/209460849,"Škoda Karoq,
2,0 TDI DSG 4x4 Sportline DPH",668 999 Kč,"2022, 131 900 km, Nafta, Automatická",668999.0,2022.0,131900.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/karoq/209460849
https://www.sauto.cz/osobni/detail/skoda/fabia/209460843,"Škoda Fabia,
1,0 TSI Klima 1.Maj. DPH",228 999 Kč,"2021, 153 319 km, Benzín, Manuální",228999.0,2021.0,153319.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/skoda/fabia/209460843
https://www.sauto.cz/osobni/detail/volkswagen/polo/209460828,"Volkswagen Polo,
1,0 TSI 85kW Highline 1.Maj CZ",244 999 Kč,"2018, 164 298 km, Benzín, Manuální",244999.0,2018.0,164298.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/polo/209460828
https://www.sauto.cz/osobni/detail/bmw/x5/209460708,"BMW X5,
3,0 M50d 294kW xDrive DPH",1 193 999 Kč,"2019, 95 657 km, Nafta, Automatická",1193999.0,2019.0,95657.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/bmw/x5/209460708
https://www.sauto.cz/osobni/detail/volkswagen/transporter/209459937,"Volkswagen Transporter,
2,0 TDI 110kW DSG 9-Míst CZ DP",759 999 Kč,"2022, 119 314 km, Nafta, Automatická",759999.0,2022.0,119314.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/transporter/209459937
https://www.sauto.cz/osobni/detail/volkswagen/touran/209459925,"Volkswagen Touran,
2,0 TDI 110kW DSG 1.Maj DPH",478 999 Kč,"2021, 136 743 km, Nafta, Automatická",478999.0,2021.0,136743.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/touran/209459925
https://www.sauto.cz/osobni/detail/peugeot/2008/209776236,"Peugeot 2008,
50 kWh, SoH 92%, Active",390 000 Kč,"2021, 88 165 km, Elektro, Automatická",390000.0,2021.0,88165.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/peugeot/2008/209776236
https://www.sauto.cz/osobni/detail/volkswagen/polo/209459904,"Volkswagen Polo,
1,0 TSI 70kW DSG 15'900Km",379 999 Kč,"2018, 15 891 km, Benzín, Automatická",379999.0,2018.0,15891.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/polo/209459904
https://www.sauto.cz/osobni/detail/volkswagen/golf/209459871,"Volkswagen Golf,
1,6 TDI LED DPH 1.Maj.",288 999 Kč,"2019, 167 122 km, Nafta, Manuální",288999.0,2019.0,167122.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/golf/209459871
https://www.sauto.cz/osobni/detail/fiat/panda/209459790,"Fiat Panda,
0,9 63kW Trekking 1.Maj Serv.k",169 999 Kč,"2013, 38 548 km, Benzín, Manuální",169999.0,2013.0,38548.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/fiat/panda/209459790
https://www.sauto.cz/osobni/detail/dacia/spring/209459772,"Dacia Spring,
Comfort Plus 45 Navi 1.Maj",249 999 Kč,"2022, 50 952 km, Elektro, Automatická",249999.0,2022.0,50952.0,Elektro,Automatická,https://www.sauto.cz/osobni/detail/dacia/spring/209459772
https://www.sauto.cz/osobni/detail/dacia/duster/209459766,"Dacia Duster,
1,3 TCe 110kW Adventure Navi",329 999 Kč,"2019, 46 011 km, Benzín, Manuální",329999.0,2019.0,46011.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/dacia/duster/209459766
https://www.sauto.cz/osobni/detail/skoda/octavia/209455071,"Škoda Octavia,
1,4 TSI 103kW DSG Klima Xenon",229 999 Kč,"2013, 145 189 km, Benzín, Automatická",229999.0,2013.0,145189.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/skoda/octavia/209455071
https://www.sauto.cz/osobni/detail/volkswagen/sharan/209455035,"Volkswagen Sharan,
2,0 TDI 130kW DSG Highline Xen",318 999 Kč,"2014, 178 824 km, Nafta, Automatická",318999.0,2014.0,178824.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volkswagen/sharan/209455035
https://www.sauto.cz/osobni/detail/mazda/cx-5/209454897,"Mazda CX-5,
2,0 Skyactiv 121kW 1.Majitel",289 999 Kč,"2013, 138 806 km, Benzín, Manuální",289999.0,2013.0,138806.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/mazda/cx-5/209454897
https://www.sauto.cz/osobni/detail/skoda/kodiaq/209448480,"Škoda Kodiaq,
2,0 TDI DSG 4x4 Sportline",634 999 Kč,"2018, 137 102 km, Nafta, Automatická",634999.0,2018.0,137102.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/kodiaq/209448480
https://www.sauto.cz/osobni/detail/volkswagen/polo/209448465,"Volkswagen Polo,
1,0 MPi 48kW Klima 1.Maj",209 999 Kč,"2018, 171 653 km, Benzín, Manuální",209999.0,2018.0,171653.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/polo/209448465
https://www.sauto.cz/osobni/detail/mazda/cx-5/209448435,"Mazda CX-5,
2,0 Skyactiv 118kW CZ AWD",444 999 Kč,"2017, 96 480 km, Benzín, Automatická",444999.0,2017.0,96480.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/mazda/cx-5/209448435
https://www.sauto.cz/osobni/detail/ford/focus/209448420,"Ford Focus,
2,0 TDCI 110kW ST-Line",188 999 Kč,"2017, 160 562 km, Nafta, Manuální",188999.0,2017.0,160562.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/ford/focus/209448420
https://www.sauto.cz/osobni/detail/opel/insignia/209446254,"Opel Insignia,
2,0 T 191kW 4x4 CZ Innovation",359 999 Kč,"2018, 115 161 km, Benzín, Automatická",359999.0,2018.0,115161.0,Benzín,Automatická,https://www.sauto.cz/osobni/detail/opel/insignia/209446254
https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209445276,"Mercedes-Benz GLE,
3,0 350d 190kW 4Matic CZ DPH",684 999 Kč,"2017, 169 335 km, Nafta, Automatická",684999.0,2017.0,169335.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/mercedes-benz/gle/209445276
https://www.sauto.cz/osobni/detail/opel/corsa/209438316,"Opel Corsa,
1,2 16V ecoFLEX Klima 1.Maj.",64 999 Kč,"2008, 152 621 km, Benzín, Manuální",64999.0,2008.0,152621.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/opel/corsa/209438316
https://www.sauto.cz/osobni/detail/kia/venga/209436387,"Kia Venga,
1,4 CVVT 66kW CZ Klimatizace",116 999 Kč,"2011, 78 512 km, Benzín, Manuální",116999.0,2011.0,78512.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/kia/venga/209436387
https://www.sauto.cz/osobni/detail/citroen/c4-cactus/209434452,"Citroën C4 Cactus,
1,2 PureTech 81kW Feel Edition",159 999 Kč,"2017, 63 690 km, Benzín, Manuální",159999.0,2017.0,63690.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/citroen/c4-cactus/209434452
https://www.sauto.cz/osobni/detail/skoda/karoq/209434092,"Škoda Karoq,
2,0 TDI DSG 4x4 Style Virtual",514 999 Kč,"2019, 75 678 km, Nafta, Automatická",514999.0,2019.0,75678.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/skoda/karoq/209434092
https://www.sauto.cz/osobni/detail/volkswagen/passat-cc/209433873,"Volkswagen Passat CC,
2,0 TDI 103kW CZ Sport Xenon",199 999 Kč,"2010, 161 196 km, Nafta, Manuální",199999.0,2010.0,161196.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/passat-cc/209433873
https://www.sauto.cz/osobni/detail/jeep/grand-cherokee/209433462,"Jeep Grand Cherokee,
3,0 CRD V6 184kW Trailhawk 4WD",449 999 Kč,"2017, 198 399 km, Nafta, Automatická",449999.0,2017.0,198399.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/jeep/grand-cherokee/209433462
https://www.sauto.cz/osobni/detail/volkswagen/beetle/209424396,"Volkswagen Beetle,
1,2 TSI 77kW Aut.klima Kůže",209 999 Kč,"2015, 141 311 km, Benzín, Manuální",209999.0,2015.0,141311.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/beetle/209424396
https://www.sauto.cz/osobni/detail/skoda/octavia/209422011,"Škoda Octavia,
RS 2,0 TDI Aut.klima Xenon",338 999 Kč,"2015, 95 029 km, Nafta, Manuální",338999.0,2015.0,95029.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/skoda/octavia/209422011
https://www.sauto.cz/osobni/detail/volkswagen/beetle/209418417,"Volkswagen Beetle,
1,2 TSI 77kW Design Serv.kniha",158 999 Kč,"2012, 182 700 km, Benzín, Manuální",158999.0,2012.0,182700.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/volkswagen/beetle/209418417
https://www.sauto.cz/osobni/detail/kia/picanto/209415459,"Kia Picanto,
1,0 GDI 73kW GT-Line CZ",229 999 Kč,"2018, 78 344 km, Benzín, Manuální",229999.0,2018.0,78344.0,Benzín,Manuální,https://www.sauto.cz/osobni/detail/kia/picanto/209415459
https://www.sauto.cz/osobni/detail/skoda/octavia/209412252,"Škoda Octavia,
1,6 TDI 81kW Ambition Klima",144 999 Kč,"2016, 297 383 km, Nafta, Manuální",144999.0,2016.0,297383.0,Nafta,Manuální,https://www.sauto.cz/osobni/detail/skoda/octavia/209412252
https://www.sauto.cz/osobni/detail/volvo/v70/209412243,"Volvo V70,
2,4 D5 158 kW Summum",249 999 Kč,"2013, 201 494 km, Nafta, Automatická",249999.0,2013.0,201494.0,Nafta,Automatická,https://www.sauto.cz/osobni/detail/volvo/v70/209412243
